match_id,date,venue,team1,team2,toss_winner,toss_decision,winner,win_by_runs,win_by_wickets,year,day_of_week,target,venue_team1_win_pct,h2h_win_pct,team1_form,team2_form,toss_impact,match_number,season_stage,team1_top_batsman_avg,team2_top_bowler_sr,is_playoff,rivalry_score,venue_toss_impact,team1_toss_preference,days_since_last,month,team1_strength,team2_strength,pressure_index,team1_top3_batting_avg,team2_top3_batting_avg,team1_top3_bowling_sr,team2_top3_bowling_sr,team1_powerplay_avg,team2_powerplay_avg,team1_powerplay_wickets,team2_powerplay_wickets,powerplay_dominance,win_correlation
548322,2012-04-14,Pune,Pune Warriors,Chennai Super Kings,Chennai Super Kings,bat,Pune Warriors,0,7,2012,Saturday,1,0.25,0.3333333333333330,0.4,0.4,0,16,early,27.82608695652170,111.30434782608700,0,0.1,0.25,0.7391304347826090,6.0,4,0.335,0.435,0.03,18.0,21.5,2.5641025641025600,0.0,9.333333333333330,7.166666666666670,1.0,0.0,2.166666666666670,1
548324,2012-04-15,Bengaluru,Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,59,0,2012,Sunday,0,0.4545454545454550,0.375,0.4,0.4,1,17,early,34.18918918918920,109.67213114754100,0,0.1,0.4761904761904760,0.2635135135135140,5.0,4,0.4088636363636360,0.4838636363636360,0.03,0.0,18.0,0.0,2.7777777777777800,0.0,9.0,0.0,1.0,-9.0,1
548323,2012-04-15,Kolkata,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Punjab Kings,2,0,2012,Sunday,0,0.5802469135802470,0.5882352941176470,0.4,0.4,0,18,early,35.725806451612900,109.6,0,0.1,0.6585365853658540,0.314516129032258,2.0,4,0.5105446623093680,0.4576034858387800,0.03,14.666666666666700,7.0,2.7777777777777800,5.128205128205130,8.0,4.333333333333330,1.0,2.0,3.666666666666670,0
548325,2012-04-16,Mumbai,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,0,7,2012,Monday,0,0.6049382716049380,0.6875,0.4,0.4,1,19,early,36.69354838709680,109.14728682170500,0,0.1,0.5384615384615380,0.3387096774193550,5.0,4,0.5477314814814820,0.4352314814814820,0.03,6.666666666666670,11.333333333333300,3.508771929824560,1.5873015873015900,3.8333333333333300,6.833333333333330,2.0,1.0,-3.0000000000000000,1
548326,2012-04-17,Jaipur,Rajasthan Royals,Deccan Chargers,Deccan Chargers,bat,Rajasthan Royals,0,5,2012,Tuesday,1,0.6078431372549020,1.0,0.6,0.6,0,20,early,36.44230769230770,108.88888888888900,0,0.1,0.5625,0.3653846153846150,9.0,4,0.7223529411764710,0.4223529411764710,0.03,19.666666666666700,24.5,2.380952380952380,0.0,10.333333333333300,9.5,1.0,0.0,0.8333333333333340,1
548327,2012-04-17,Bengaluru,Royal Challengers Bengaluru,Pune Warriors,Pune Warriors,bat,Royal Challengers Bengaluru,0,6,2012,Tuesday,1,0.4545454545454550,1.0,0.6,0.6,0,21,early,34.18918918918920,106.08695652173900,0,0.1,0.4761904761904760,0.2635135135135140,2.0,4,0.6763636363636360,0.3763636363636360,0.03,0.0,12.666666666666700,0.0,2.2222222222222200,0.0,7.0,0.0,1.0,-7.0,0
548328,2012-04-18,Chandigarh,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,Kolkata Knight Riders,0,8,2012,Wednesday,0,0.4909090909090910,0.3125,0.6,0.6,0,22,early,33.44,110.15151515151500,0,0.1,0.4074074074074070,0.248,6.0,4,0.4810227272727270,0.5935227272727270,0.03,0.0,17.0,0.0,5.5555555555555500,0.0,8.833333333333330,0.0,1.0,-8.833333333333330,1
548330,2012-04-19,Chennai,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,13,0,2012,Thursday,1,0.6774193548387100,0.6666666666666670,0.8,0.4,0,23,early,37.578125,106.08695652173900,0,0.1,0.5853658536585370,0.5234375,7.0,4,0.7232258064516130,0.4632258064516130,0.03,20.5,14.0,0.0,5.5555555555555500,7.0,8.833333333333330,0.0,2.0,-1.833333333333330,0
548321,2012-04-19,Delhi,Delhi Capitals,Deccan Chargers,Deccan Chargers,bat,Delhi Capitals,0,5,2012,Thursday,1,0.4625,0.4,0.4,0.6,0,24,early,34.173228346456700,108.88888888888900,0,0.1,0.4390243902439020,0.3858267716535430,9.0,4,0.41875,0.55875,0.03,0.0,8.666666666666670,0.0,9.39153439153439,0.0,5.666666666666670,0.0,3.0,-5.666666666666670,0
548331,2012-04-20,Chandigarh,Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,0,5,2012,Friday,0,0.4909090909090910,0.5625,0.4,0.4,1,25,middle,33.44,109.82142857142900,0,0.1,0.4074074074074070,0.248,2.0,4,0.4760227272727270,0.4385227272727270,0.03,0.0,10.0,0.0,5.555555555555560,0.0,6.0,0.0,2.0,-6.0,1
548333,2012-04-21,Delhi,Delhi Capitals,Pune Warriors,Delhi Capitals,field,Pune Warriors,20,0,2012,Saturday,0,0.4625,0.3333333333333330,0.4,0.4,0,26,middle,34.173228346456700,106.08695652173900,0,0.1,0.4390243902439020,0.3858267716535430,2.0,4,0.39875,0.49875,0.03,0.0,16.333333333333300,0.0,2.7777777777777800,0.0,8.166666666666670,0.0,1.0,-8.166666666666670,1
548332,2012-04-21,Chennai,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,0,7,2012,Saturday,1,0.6774193548387100,0.6470588235294120,0.8,0.4,0,27,middle,37.578125,109.67213114754100,0,0.1,0.5853658536585370,0.5234375,2.0,4,0.7173434535104370,0.4691081593927890,0.03,22.5,13.333333333333300,0.0,5.5555555555555500,7.5,6.833333333333330,0.0,1.0,0.666666666666667,1
548334,2012-04-22,Mumbai,Mumbai Indians,Punjab Kings,Mumbai Indians,bat,Punjab Kings,0,6,2012,Sunday,0,0.6049382716049380,0.4666666666666670,0.4,0.6,0,28,middle,36.69354838709680,109.6,0,0.1,0.5384615384615380,0.3387096774193550,6.0,4,0.4814814814814820,0.5814814814814820,0.03,18.5,24.0,0.0,0.0,6.5,8.0,0.0,0.0,-1.5,1
548335,2012-04-22,Cuttack,Deccan Chargers,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,0,5,2012,Sunday,0,0.75,0.3333333333333330,0.0,0.6,1,29,middle,30.0,110.15151515151500,0,0.1,1.0,0.4358974358974360,13.0,4,0.3250000000000000,0.665,0.03,12.666666666666700,13.0,5.5555555555555500,1.7543859649122800,6.5,7.0,1.0,1.0,-0.5,1
548336,2012-04-23,Jaipur,Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,field,Royal Challengers Bengaluru,46,0,2012,Monday,0,0.6078431372549020,0.4,0.6,0.4,0,30,middle,36.44230769230770,109.82142857142900,0,0.1,0.5625,0.3653846153846150,6.0,4,0.5423529411764710,0.5223529411764710,0.03,22.0,11.666666666666700,0.0,0.0,8.0,6.166666666666670,0.0,0.0,1.833333333333330,0
548337,2012-04-24,Pune,Pune Warriors,Delhi Capitals,Pune Warriors,bat,Delhi Capitals,0,8,2012,Tuesday,0,0.25,0.3333333333333330,0.4,0.6,0,31,middle,27.82608695652170,109.14728682170500,0,0.1,0.25,0.7391304347826090,10.0,4,0.335,0.515,0.03,9.333333333333330,19.666666666666700,4.629629629629630,2.5641025641025600,4.666666666666670,10.166666666666700,2.0,1.0,-5.500000000000000,1
548339,2012-04-25,Chandigarh,Punjab Kings,Mumbai Indians,Punjab Kings,bat,Mumbai Indians,0,4,2012,Wednesday,0,0.4909090909090910,0.4117647058823530,0.2,0.8,0,32,middle,33.44,110.70422535211300,0,0.1,0.4074074074074070,0.248,5.0,4,0.3508021390374330,0.6437433155080210,0.03,0.0,19.0,0.0,0.0,0.0,6.666666666666670,0.0,0.0,-6.666666666666670,1
548341,2012-04-26,Pune,Pune Warriors,Deccan Chargers,Deccan Chargers,bat,Deccan Chargers,18,0,2012,Thursday,0,0.25,0.0,0.4,0.6,1,33,middle,27.82608695652170,108.88888888888900,0,0.1,0.25,0.7391304347826090,2.0,4,0.235,0.615,0.03,13.333333333333300,15.0,8.333333333333330,0.0,7.333333333333330,8.333333333333330,2.0,0.0,-1.0000000000000000,1
548342,2012-04-27,Delhi,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Delhi Capitals,37,0,2012,Friday,1,0.4625,0.5789473684210530,0.6,0.6,0,34,middle,34.173228346456700,110.70422535211300,0,0.1,0.4390243902439020,0.3858267716535430,6.0,4,0.5524342105263160,0.5050657894736840,0.03,0.0,13.666666666666700,0.0,7.905982905982910,0.0,8.166666666666670,0.0,3.0,-8.166666666666670,0
548344,2012-04-28,Kolkata,Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,bat,Kolkata Knight Riders,47,0,2012,Saturday,1,0.5802469135802470,0.6,0.4,0.4,1,35,middle,35.725806451612900,109.82142857142900,0,0.8,0.6585365853658540,0.314516129032258,13.0,4,0.5140740740740740,0.4540740740740740,0.24,21.5,11.0,0.0,11.111111111111100,7.666666666666670,5.833333333333330,0.0,2.0,1.833333333333330,1
548343,2012-04-28,Chennai,Chennai Super Kings,Punjab Kings,Punjab Kings,bat,Punjab Kings,7,0,2012,Saturday,0,0.6774193548387100,0.5,0.6,0.6,1,36,middle,37.578125,109.6,0,0.1,0.5853658536585370,0.5234375,7.0,4,0.5932258064516130,0.5932258064516130,0.03,16.0,19.5,5.5555555555555500,0.0,8.0,7.166666666666670,1.0,0.0,0.833333333333333,0
548345,2012-04-29,Delhi,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Delhi Capitals,1,0,2012,Sunday,1,0.4625,0.6,0.8,0.2,1,37,middle,34.173228346456700,109.67213114754100,0,0.1,0.4390243902439020,0.3858267716535430,2.0,4,0.63875,0.33875,0.03,0.0,19.5,0.0,0.0,0.0,6.666666666666670,0.0,0.0,-6.666666666666670,0
548346,2012-04-29,Mumbai,Mumbai Indians,Deccan Chargers,Mumbai Indians,field,Mumbai Indians,0,5,2012,Sunday,1,0.6049382716049380,0.5,0.4,0.4,1,38,middle,36.69354838709680,108.88888888888900,0,0.1,0.5384615384615380,0.3387096774193550,7.0,4,0.4914814814814820,0.4914814814814820,0.03,9.0,12.0,4.318488529014850,1.8518518518518500,5.166666666666670,6.333333333333330,2.0,1.0,-1.166666666666670,0
548347,2012-04-30,Chennai,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Kolkata Knight Riders,0,5,2012,Monday,0,0.6774193548387100,0.6428571428571430,0.6,0.8,0,39,middle,37.578125,110.15151515151500,0,0.1,0.5853658536585370,0.5234375,2.0,4,0.6360829493087560,0.6303686635944700,0.03,13.0,10.0,2.7777777777777800,2.5641025641025600,7.166666666666670,6.166666666666670,1.0,1.0,1.0,0
548348,2012-05-01,Cuttack,Deccan Chargers,Pune Warriors,Deccan Chargers,bat,Deccan Chargers,13,0,2012,Tuesday,1,0.75,0.5,0.2,0.2,1,40,middle,30.0,106.08695652173900,0,0.1,1.0,0.4358974358974360,9.0,5,0.4550000000000000,0.4550000000000000,0.03,10.666666666666700,15.666666666666700,8.333333333333330,5.5555555555555500,5.5,8.0,2.0,1.0,-2.5,0
548349,2012-05-01,Jaipur,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,Delhi Capitals,0,6,2012,Tuesday,0,0.6078431372549020,0.6428571428571430,0.6,0.8,0,41,middle,36.44230769230770,109.14728682170500,0,0.1,0.5625,0.3653846153846150,8.0,5,0.6152100840336130,0.6094957983193280,0.03,27.0,19.0,0.0,2.7777777777777800,9.333333333333330,10.166666666666700,0.0,1.0,-0.8333333333333320,1
548350,2012-05-02,Bengaluru,Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,field,Punjab Kings,0,4,2012,Wednesday,0,0.4545454545454550,0.5294117647058820,0.4,0.8,1,42,middle,34.18918918918920,109.6,0,0.1,0.4761904761904760,0.2635135135135140,15.0,5,0.4551871657754010,0.5975401069518720,0.03,0.0,16.666666666666700,0.0,5.5555555555555500,0.0,8.833333333333330,0.0,1.0,-8.833333333333330,1
548351,2012-05-03,Pune,Pune Warriors,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,1,0,2012,Thursday,0,0.25,0.0,0.4,0.8,1,43,middle,27.82608695652170,110.70422535211300,0,0.1,0.25,0.7391304347826090,7.0,5,0.235,0.6950000000000000,0.03,12.0,20.0,1.8518518518518500,0.0,6.166666666666670,7.0,1.0,0.0,-0.833333333333333,1
548352,2012-05-04,Chennai,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,Chennai Super Kings,10,0,2012,Friday,1,0.6774193548387100,0.5714285714285710,0.6,0.2,1,44,middle,37.578125,108.88888888888900,0,0.1,0.5853658536585370,0.5234375,4.0,5,0.6146543778801840,0.4117972350230420,0.03,18.0,15.666666666666700,2.7777777777777800,2.7777777777777800,9.333333333333330,7.833333333333330,1.0,1.0,1.5000000000000000,1
548353,2012-05-05,Kolkata,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,bat,Kolkata Knight Riders,7,0,2012,Saturday,1,0.5802469135802470,0.5,0.6,0.2,1,45,middle,35.725806451612900,106.08695652173900,0,0.1,0.6585365853658540,0.314516129032258,7.0,5,0.5640740740740740,0.4040740740740740,0.03,27.5,13.333333333333300,0.0,4.761904761904760,11.333333333333300,7.5,0.0,2.0,3.833333333333330,1
548354,2012-05-05,Chandigarh,Punjab Kings,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,43,0,2012,Saturday,0,0.4909090909090910,0.4444444444444440,0.2,0.4,1,46,middle,33.44,109.67213114754100,0,0.1,0.4074074074074070,0.248,10.0,5,0.3606060606060610,0.4739393939393940,0.03,0.0,8.666666666666670,0.0,5.0,0.0,5.5,0.0,2.0,-5.5,1
548355,2012-05-06,Mumbai,Mumbai Indians,Chennai Super Kings,Mumbai Indians,field,Mumbai Indians,0,2,2012,Sunday,1,0.6049382716049380,0.5,0.6,0.4,1,47,middle,36.69354838709680,111.30434782608700,0,1.0,0.5384615384615380,0.3387096774193550,7.0,5,0.5714814814814820,0.4914814814814820,0.3,15.333333333333300,25.0,1.8518518518518500,0.0,7.666666666666670,8.666666666666670,1.0,0.0,-0.9999999999999990,0
548356,2012-05-06,Bengaluru,Royal Challengers Bengaluru,Deccan Chargers,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,0,5,2012,Sunday,1,0.4545454545454550,0.5714285714285710,0.4,0.2,1,48,middle,34.18918918918920,108.88888888888900,0,0.1,0.4761904761904760,0.2635135135135140,4.0,5,0.4677922077922080,0.3449350649350650,0.03,0.0,22.5,0.0,0.0,0.0,7.666666666666670,0.0,0.0,-7.666666666666670,0
548357,2012-05-07,Delhi,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,Kolkata Knight Riders,0,6,2012,Monday,0,0.4625,0.4705882352941180,0.6,1.0,0,49,late,34.173228346456700,110.15151515151500,0,0.1,0.4390243902439020,0.3858267716535430,8.0,5,0.5199264705882350,0.6975735294117650,0.23,0.0,29.5,0.0,0.0,0.0,10.0,0.0,0.0,-10.0,1
548358,2012-05-08,Pune,Pune Warriors,Rajasthan Royals,Pune Warriors,bat,Rajasthan Royals,0,7,2012,Tuesday,0,0.25,0.5,0.2,0.6,0,50,late,27.82608695652170,109.67213114754100,0,0.1,0.25,0.7391304347826090,5.0,5,0.305,0.465,0.23,10.0,16.333333333333300,0.0,2.7777777777777800,5.833333333333330,8.166666666666670,0.0,1.0,-2.333333333333330,1
548359,2012-05-08,Hyderabad,Deccan Chargers,Punjab Kings,Deccan Chargers,field,Punjab Kings,25,0,2012,Tuesday,0,0.1666666666666670,0.1666666666666670,0.2,1.0,0,51,late,30.0,109.6,0,0.1,0.0,0.4358974358974360,7.0,5,0.18,0.7,0.23,10.666666666666700,24.0,2.7777777777777800,0.0,6.666666666666670,8.5,1.0,0.0,-1.833333333333330,1
548360,2012-05-09,Mumbai,Mumbai Indians,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,0,9,2012,Wednesday,0,0.6049382716049380,0.4615384615384620,0.4,0.6,1,52,late,36.69354838709680,109.82142857142900,1,0.1,0.5384615384615380,0.3387096774193550,3.0,5,0.4799430199430200,0.583019943019943,0.73,6.666666666666670,16.5,3.508771929824560,0.0,4.166666666666670,5.833333333333330,2.0,0.0,-1.666666666666670,1
548361,2012-05-10,Jaipur,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,0,4,2012,Thursday,0,0.6078431372549020,0.6153846153846150,0.4,0.4,1,53,late,36.44230769230770,111.30434782608700,1,0.1,0.5625,0.3653846153846150,9.0,5,0.5269683257918550,0.4577375565610860,0.73,7.333333333333330,10.333333333333300,5.555555555555560,0.0,4.666666666666670,6.0,2.0,0.0,-1.333333333333330,1
548329,2012-05-10,Hyderabad,Deccan Chargers,Delhi Capitals,Deccan Chargers,bat,Delhi Capitals,0,9,2012,Thursday,0,0.1666666666666670,0.1666666666666670,0.2,0.8,0,54,late,30.0,109.14728682170500,1,0.1,0.0,0.4358974358974360,2.0,5,0.18,0.62,0.73,11.0,19.666666666666700,5.5555555555555500,5.5555555555555500,5.5,10.666666666666700,2.0,1.0,-5.166666666666670,1
548362,2012-05-11,Pune,Pune Warriors,Royal Challengers Bengaluru,Pune Warriors,field,Royal Challengers Bengaluru,35,0,2012,Friday,0,0.25,0.0,0.0,0.8,0,55,late,27.82608695652170,109.82142857142900,1,0.1,0.25,0.7391304347826090,3.0,5,0.075,0.6950000000000000,0.73,15.0,30.5,5.5555555555555500,0.0,8.333333333333330,11.0,2.0,0.0,-2.666666666666670,1
548364,2012-05-12,Chennai,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Chennai Super Kings,0,9,2012,Saturday,1,0.6774193548387100,0.6470588235294120,0.6,0.8,1,56,late,37.578125,109.14728682170500,1,0.1,0.5853658536585370,0.5234375,8.0,5,0.6373434535104360,0.6291081593927890,0.73,22.0,6.666666666666670,0.0,8.04093567251462,7.5,4.5,0.0,3.0,3.0,1
548363,2012-05-12,Kolkata,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,27,0,2012,Saturday,0,0.5802469135802470,0.3684210526315790,0.6,0.8,1,57,late,35.725806451612900,110.70422535211300,1,0.1,0.6585365853658540,0.314516129032258,7.0,5,0.5246003898635480,0.6835477582846000,0.73,10.333333333333300,16.333333333333300,1.8518518518518500,1.8518518518518500,5.333333333333330,8.166666666666670,1.0,1.0,-2.833333333333330,1
548365,2012-05-13,Jaipur,Rajasthan Royals,Pune Warriors,Rajasthan Royals,bat,Rajasthan Royals,45,0,2012,Sunday,1,0.6078431372549020,1.0,0.4,0.2,1,58,late,36.44230769230770,106.08695652173900,1,0.1,0.5625,0.3653846153846150,3.0,5,0.6423529411764710,0.2623529411764710,0.73,14.333333333333300,8.333333333333330,2.7777777777777800,5.5555555555555500,7.5,5.5,1.0,3.0,2.0,1
548366,2012-05-13,Chandigarh,Punjab Kings,Deccan Chargers,Deccan Chargers,bat,Punjab Kings,0,4,2012,Sunday,1,0.4909090909090910,0.5,0.2,0.2,0,59,late,33.44,108.88888888888900,1,0.1,0.4074074074074070,0.248,8.0,5,0.3772727272727270,0.3772727272727270,0.73,0.0,12.666666666666700,0.0,5.5555555555555500,0.0,7.333333333333330,0.0,2.0,-7.333333333333330,0
548367,2012-05-14,Bengaluru,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,0,5,2012,Monday,0,0.4545454545454550,0.3333333333333330,0.4,0.8,1,60,late,34.18918918918920,110.70422535211300,1,0.1,0.4761904761904760,0.2635135135135140,8.0,5,0.3963636363636360,0.6563636363636360,0.73,0.0,8.333333333333330,0.0,4.230769230769230,0.0,5.333333333333330,0.0,2.0,-5.333333333333330,1
548368,2012-05-14,Kolkata,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,0,5,2012,Monday,0,0.5802469135802470,0.3333333333333330,0.4,0.4,1,61,late,35.725806451612900,111.30434782608700,1,0.1,0.6585365853658540,0.314516129032258,2.0,5,0.434074074074074,0.5340740740740740,0.73,24.5,25.0,0.0,0.0,8.333333333333330,8.5,0.0,0.0,-0.16666666666666600,1
548369,2012-05-15,Delhi,Delhi Capitals,Punjab Kings,Punjab Kings,bat,Delhi Capitals,0,5,2012,Tuesday,1,0.4625,0.4705882352941180,0.6,0.8,0,62,late,34.173228346456700,109.6,1,0.1,0.4390243902439020,0.3858267716535430,8.0,5,0.5199264705882350,0.6175735294117650,0.73,0.0,9.666666666666670,0.0,8.333333333333330,0.0,6.166666666666670,0.0,3.0,-6.166666666666670,0
548370,2012-05-16,Mumbai,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Kolkata Knight Riders,32,0,2012,Wednesday,0,0.6049382716049380,0.75,0.4,1.0,0,63,late,36.69354838709680,110.15151515151500,1,0.1,0.5384615384615380,0.3387096774193550,7.0,5,0.5664814814814820,0.6564814814814820,0.73,12.0,10.333333333333300,0.0,5.128205128205130,4.333333333333330,5.333333333333330,0.0,2.0,-1.0,1
548371,2012-05-17,Dharamsala,Punjab Kings,Chennai Super Kings,Punjab Kings,field,Punjab Kings,0,6,2012,Thursday,1,0.5,0.4666666666666670,0.4,0.4,1,64,late,33.44,111.30434782608700,1,0.1,0.8333333333333330,0.248,4.0,5,0.45,0.4700000000000000,0.73,0.0,19.5,0.0,0.0,0.0,7.166666666666670,0.0,0.0,-7.166666666666670,0
548372,2012-05-17,Delhi,Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,field,Royal Challengers Bengaluru,21,0,2012,Thursday,0,0.4625,0.2857142857142860,0.6,0.8,0,65,late,34.173228346456700,109.82142857142900,1,0.1,0.4390243902439020,0.3858267716535430,2.0,5,0.4644642857142860,0.6730357142857140,0.73,0.0,15.666666666666700,0.0,5.5555555555555500,0.0,8.5,0.0,2.0,-8.5,1
548373,2012-05-18,Hyderabad,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,bat,Deccan Chargers,0,5,2012,Friday,1,0.1666666666666670,0.3333333333333330,0.4,0.4,0,66,late,30.0,109.67213114754100,1,0.1,0.0,0.4358974358974360,8.0,5,0.31,0.41,0.73,27.0,13.666666666666700,0.0,2.7777777777777800,9.666666666666670,6.833333333333330,0.0,1.0,2.833333333333330,1
548375,2012-05-19,Pune,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,34,0,2012,Saturday,0,0.25,0.0,0.0,1.0,1,67,late,27.82608695652170,110.15151515151500,1,0.1,0.25,0.7391304347826090,8.0,5,0.075,0.7750000000000000,0.73,11.666666666666700,9.0,2.5641025641025600,2.7777777777777800,6.666666666666670,4.5,1.0,1.0,2.166666666666670,0
548374,2012-05-19,Dharamsala,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,0,6,2012,Saturday,0,0.5,0.5625,0.4,0.8,1,68,late,33.44,109.14728682170500,1,0.1,0.8333333333333330,0.248,2.0,5,0.47875,0.6012500000000000,0.73,0.0,19.5,0.0,0.0,0.0,7.333333333333330,0.0,0.0,-7.333333333333330,1
548377,2012-05-20,Jaipur,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Mumbai Indians,0,10,2012,Sunday,0,0.6078431372549020,0.4166666666666670,0.2,0.8,0,69,late,36.44230769230770,110.70422535211300,1,0.1,0.5625,0.3653846153846150,7.0,5,0.3873529411764710,0.6773529411764710,0.73,9.333333333333330,20.0,3.508771929824560,0.0,5.166666666666670,7.333333333333330,2.0,0.0,-2.166666666666670,1
548376,2012-05-20,Hyderabad,Deccan Chargers,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Deccan Chargers,9,0,2012,Sunday,1,0.1666666666666670,0.75,0.6,0.6,0,70,late,30.0,109.82142857142900,1,0.1,0.0,0.4358974358974360,2.0,5,0.5150000000000000,0.365,0.73,6.333333333333330,12.333333333333300,8.11965811965812,5.555555555555560,3.8333333333333300,6.666666666666670,2.0,2.0,-2.8333333333333300,0
548378,2012-05-22,Pune,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,18,0,2012,Tuesday,0,0.0,0.4705882352941180,0.4,1.0,1,71,late,34.173228346456700,110.15151515151500,1,0.1,1.0,0.3858267716535430,5.0,5,0.3011764705882350,0.5588235294117650,0.73,0.0,11.0,0.0,2.5641025641025600,0.0,8.166666666666670,0.0,1.0,-8.166666666666670,1
548379,2012-05-23,Bengaluru,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Chennai Super Kings,38,0,2012,Wednesday,1,1.0,0.4545454545454550,0.6,0.8,0,72,late,37.578125,110.70422535211300,1,1.0,0.5714285714285710,0.5234375,11.0,5,0.6763636363636360,0.7836363636363640,1.0,9.666666666666670,17.0,5.128205128205130,1.7543859649122800,5.0,9.0,2.0,1.0,-4.0,0
548380,2012-05-25,Chennai,Delhi Capitals,Chennai Super Kings,Delhi Capitals,field,Chennai Super Kings,86,0,2012,Friday,0,0.3333333333333330,0.4285714285714290,0.2,0.6,0,73,late,34.173228346456700,111.30434782608700,1,0.1,0.6,0.3858267716535430,3.0,5,0.3085714285714290,0.5114285714285720,0.73,0.0,14.0,0.0,2.5,0.0,7.666666666666670,0.0,1.0,-7.666666666666670,1
548381,2012-05-27,Chennai,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,Kolkata Knight Riders,0,5,2012,Sunday,1,0.4,0.3333333333333330,0.6,0.6,0,74,late,35.725806451612900,111.30434782608700,1,0.1,1.0,0.314516129032258,13.0,5,0.4600000000000000,0.56,0.73,17.333333333333300,26.0,0.0,0.0,9.333333333333330,9.0,0.0,0.0,0.3333333333333340,1
597998,2013-04-03,Kolkata,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,Kolkata Knight Riders,0,6,2013,Wednesday,1,0.5802469135802470,0.5625,0.6,0.6,1,1,early,35.725806451612900,109.14728682170500,0,0.1,0.6585365853658540,0.314516129032258,311.0,4,0.582824074074074,0.545324074074074,0.03,15.0,14.0,1.8518518518518500,8.333333333333330,7.666666666666670,7.5,1.0,2.0,0.16666666666666700,1
597999,2013-04-04,Bengaluru,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bengaluru,2,0,2013,Thursday,1,0.4545454545454550,0.3333333333333330,0.6,0.6,0,2,early,34.18918918918920,110.70422535211300,0,0.1,0.4761904761904760,0.2635135135135140,325.0,4,0.4763636363636360,0.5763636363636360,0.03,0.0,18.0,0.0,0.0,0.0,6.333333333333330,0.0,0.0,-6.333333333333330,0
598000,2013-04-05,Hyderabad,Sunrisers Hyderabad,Pune Warriors,Pune Warriors,field,Sunrisers Hyderabad,22,0,2013,Friday,1,0.625,1.0,1.0,0.2,0,3,early,34.666666666666700,106.08695652173900,0,0.1,0.5,0.4,30.0,4,0.8875,0.2675,0.03,11.666666666666700,13.0,2.5641025641025600,0.0,6.333333333333330,4.5,1.0,0.0,1.833333333333330,1
598001,2013-04-06,Delhi,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,5,0,2013,Saturday,0,0.4625,0.6,0.2,0.6,1,4,early,34.173228346456700,109.67213114754100,0,0.1,0.4390243902439020,0.3858267716535430,316.0,4,0.39875,0.49875,0.03,0.0,12.0,0.0,2.7777777777777800,0.0,6.5,0.0,1.0,-6.5,1
